id_reserva,id_hotel,id_canal,id_tipo_hab,fecha_checkin,pax_adultos,pax_ninos,pax_total,ingreso_alojamiento_neto,noches,estado_reserva
161625,H03,4,3,2024-09-26,1,1,2,1796.918568172363,5,Confirmada
161626,H03,2,1,2024-09-27,1,0,1,208.05614515471774,2,Confirmada
161627,H03,4,2,2024-09-27,1,1,2,704.9089438798015,4,Confirmada
161628,H03,2,2,2024-09-27,2,0,2,181.07397888045836,1,Confirmada
161629,H03,1,3,2024-09-27,1,1,2,693.8612203418412,2,Confirmada
161630,H03,4,1,2024-09-28,1,0,1,384.23641393164814,4,Confirmada
161631,H03,4,1,2024-09-28,1,1,2,304.08806517748724,3,Confirmada
161632,H03,2,1,2024-09-28,1,0,1,299.0912915228981,3,Confirmada
161633,H03,3,1,2024-09-28,1,1,2,107.20448203401487,1,Confirmada
161634,H03,3,3,2024-09-29,1,1,2,745.0505748152042,2,Confirmada
161635,H03,3,1,2024-09-29,2,1,3,537.9045046762861,5,Confirmada
161636,H03,2,3,2024-09-29,2,1,3,631.4021938778943,2,Confirmada
161637,H03,1,2,2024-09-30,2,0,2,580.4646821797537,3,Confirmada
161638,H03,4,1,2024-09-30,2,1,3,492.3821982808362,5,Confirmada
161639,H03,2,3,2024-09-30,1,1,2,1098.8547122755754,3,Confirmada
161640,H03,2,2,2024-09-30,2,0,2,363.36009333808056,2,Confirmada
161641,H03,1,1,2024-10-01,2,1,3,181.64677657175088,2,Confirmada
161642,H03,3,3,2024-10-01,1,1,2,663.4626145127204,2,Confirmada
161643,H03,1,1,2024-10-01,2,1,3,470.4341671842767,5,Confirmada
161644,H03,1,1,2024-10-01,1,0,1,218.30412414223122,2,Confirmada
161645,H03,2,3,2024-10-02,1,1,2,671.1283191247559,2,Confirmada
161646,H03,3,2,2024-10-02,1,1,2,389.5470418516796,2,Confirmada
161647,H03,2,1,2024-10-02,1,1,2,103.88779040562368,1,Confirmada
161648,H03,3,3,2024-10-03,1,0,1,1403.9323956954938,4,Confirmada
161649,H03,4,3,2024-10-03,1,1,2,988.7261720953369,3,Confirmada
161650,H03,4,1,2024-10-03,1,1,2,396.0222034160191,4,Confirmada
161651,H03,3,2,2024-10-03,1,0,1,180.32976495558364,1,Confirmada
161652,H03,2,3,2024-10-03,2,0,2,1484.3442023718085,4,Confirmada
161653,H03,2,3,2024-10-04,1,0,1,1676.9953968648895,5,Confirmada
161654,H03,4,3,2024-10-04,1,0,1,327.89389628312534,1,Confirmada
161655,H03,2,2,2024-10-04,1,0,1,766.3526528964159,4,Confirmada
161656,H03,1,1,2024-10-05,1,1,2,274.29516274870826,3,Confirmada
161657,H03,3,2,2024-10-05,2,1,3,668.7693601738392,4,Confirmada
161658,H03,3,3,2024-10-05,2,1,3,1534.5666373642919,4,Confirmada
161659,H03,3,3,2024-10-06,1,1,2,1405.3974694676122,4,Confirmada
161660,H03,4,2,2024-10-06,1,0,1,566.4456354408239,3,Confirmada
161661,H03,3,3,2024-10-06,1,0,1,329.1233049808392,1,Confirmada
161662,H03,4,2,2024-10-06,2,1,3,904.646577039139,5,Confirmada
161663,H03,1,3,2024-10-06,1,1,2,1647.5756846907902,5,Confirmada
161664,H03,2,2,2024-10-07,1,1,2,661.1386871353784,4,Confirmada
161665,H03,4,2,2024-10-07,1,1,2,929.2902168319614,5,Confirmada
161666,H03,3,2,2024-10-07,1,0,1,781.3917748664595,4,Confirmada
161667,H03,1,1,2024-10-08,2,1,3,425.93795308064523,4,Confirmada
161668,H03,1,1,2024-10-08,1,0,1,207.19648815954397,2,Confirmada
161669,H03,1,3,2024-10-08,1,0,1,1136.0326265355213,3,Confirmada
161670,H03,4,1,2024-10-08,1,0,1,435.13770378202884,4,Confirmada
161671,H03,3,2,2024-10-09,1,0,1,989.4347469647312,5,Confirmada
161672,H03,2,3,2024-10-09,2,1,3,1024.482446512932,3,Confirmada
161673,H03,2,1,2024-10-09,1,0,1,194.4197621400511,2,Confirmada
161674,H03,3,3,2024-10-09,1,1,2,1016.5735088220882,3,Confirmada
161675,H03,1,1,2024-10-10,1,1,2,202.3815943973105,2,Confirmada
161676,H03,4,1,2024-10-10,1,0,1,92.68151441538474,1,Confirmada
161677,H03,3,2,2024-10-10,2,1,3,346.05269306021563,2,Confirmada
161678,H03,2,1,2024-10-11,1,1,2,207.02837005015914,2,Confirmada
161679,H03,1,3,2024-10-11,2,1,3,1343.4123700368123,4,Confirmada
161680,H03,4,3,2024-10-11,2,0,2,1346.8108525098357,4,Confirmada
161681,H03,2,2,2024-10-11,1,1,2,343.7446179251131,2,Confirmada
161682,H03,1,2,2024-10-11,2,1,3,749.5121661150285,4,Confirmada
161683,H03,1,2,2024-10-12,2,0,2,388.7786978823478,2,Confirmada
161684,H03,1,3,2024-10-12,2,1,3,1613.5708691415848,5,Confirmada
161685,H03,1,2,2024-10-12,1,1,2,716.8542764984218,4,Confirmada
161686,H03,4,2,2024-10-12,1,0,1,191.70185398240352,1,Confirmada
161687,H03,3,3,2024-10-12,2,0,2,1063.3490824196365,3,Confirmada
161688,H03,4,3,2024-10-13,2,0,2,1703.7421828773759,5,Confirmada
161689,H03,4,3,2024-10-13,1,0,1,1369.2954936243364,4,Confirmada
161690,H03,4,2,2024-10-13,1,0,1,346.88543536630687,2,Confirmada
161691,H03,2,2,2024-10-13,1,1,2,534.3419076340836,3,Confirmada
161692,H03,3,1,2024-10-13,2,0,2,413.5402839065854,4,Confirmada
161693,H03,3,2,2024-10-14,1,1,2,581.0039722709753,3,Confirmada
161694,H03,2,3,2024-10-14,2,0,2,1075.1733733715446,3,Confirmada
161695,H03,2,2,2024-10-14,1,0,1,697.2963651438171,4,Confirmada
161696,H03,1,2,2024-10-14,1,0,1,351.4774873115104,2,Confirmada
161697,H03,1,3,2024-10-15,1,1,2,700.6029177505429,2,Confirmada
161698,H03,1,2,2024-10-15,1,0,1,586.6068971892909,3,Confirmada
161699,H03,1,1,2024-10-15,1,0,1,272.7834508791546,3,Confirmada
161700,H03,1,2,2024-10-15,2,0,2,360.940622755953,2,Confirmada
161701,H03,2,1,2024-10-15,2,0,2,197.90253651972822,2,Confirmada
161702,H03,3,1,2024-10-16,1,1,2,547.7534432983166,5,Confirmada
161703,H03,1,3,2024-10-16,2,1,3,1044.431849111521,3,Confirmada
161704,H03,3,2,2024-10-16,2,0,2,589.753263042505,3,Confirmada
161705,H03,3,2,2024-10-16,2,0,2,333.9056956618355,2,Confirmada
161706,H03,4,1,2024-10-17,2,1,3,528.5537139247934,5,Confirmada
161707,H03,3,2,2024-10-17,1,0,1,185.8670680095654,1,Confirmada
161708,H03,2,1,2024-10-17,2,0,2,108.65818207164344,1,Confirmada
161709,H03,4,3,2024-10-18,1,0,1,355.5736347500812,1,Confirmada
161710,H03,2,3,2024-10-18,1,1,2,1095.0866076059142,3,Confirmada
161711,H03,4,1,2024-10-18,2,0,2,394.0126308818527,4,Confirmada
161712,H03,3,3,2024-10-18,1,0,1,315.7637095858688,1,Confirmada
161713,H03,4,3,2024-10-19,2,0,2,347.3404674732393,1,Confirmada
161714,H03,2,3,2024-10-19,2,0,2,1659.3231126425126,5,Confirmada
161715,H03,4,2,2024-10-19,2,1,3,690.5665027269793,4,Confirmada
161716,H03,2,1,2024-10-19,2,1,3,306.5128666428309,3,Confirmada
161717,H03,1,1,2024-10-20,1,0,1,217.96982593107953,2,Confirmada
161718,H03,2,3,2024-10-20,1,0,1,324.17820545814317,1,Confirmada
161719,H03,2,2,2024-10-20,1,0,1,826.6554149025842,5,Confirmada
161720,H03,4,1,2024-10-20,1,0,1,505.9620420261916,5,Confirmada
161721,H03,3,3,2024-10-20,1,1,2,994.1629178857429,3,Confirmada
161722,H03,1,1,2024-10-21,1,0,1,415.15676373976174,4,Confirmada
161723,H03,4,3,2024-10-21,2,1,3,1661.2332102680864,5,Confirmada
161724,H03,1,3,2024-10-21,1,0,1,366.88527242500527,1,Confirmada
161725,H03,3,3,2024-10-21,1,1,2,1350.0351974315556,4,Confirmada
161726,H03,1,1,2024-10-22,1,0,1,217.61863337774884,2,Confirmada
161727,H03,3,1,2024-10-22,2,0,2,184.50166749160474,2,Confirmada
161728,H03,1,1,2024-10-22,1,1,2,94.35621240036286,1,Confirmada
161729,H03,2,1,2024-10-22,1,0,1,199.68792823541125,2,Confirmada
161730,H03,3,1,2024-10-22,1,1,2,322.1558447127684,3,Confirmada
161731,H03,4,3,2024-10-23,1,1,2,1438.6416395166034,4,Confirmada
161732,H03,2,3,2024-10-23,2,1,3,672.019206339559,2,Confirmada
161733,H03,2,3,2024-10-23,2,1,3,1882.2423679379012,5,Confirmada
161734,H03,3,2,2024-10-23,1,0,1,529.9025090722973,3,Confirmada
161735,H03,2,2,2024-10-23,2,0,2,789.3527379225903,4,Confirmada
161736,H03,2,3,2024-10-24,1,0,1,320.2283318379666,1,Confirmada
161737,H03,3,3,2024-10-24,1,1,2,319.0494169417084,1,Confirmada
161738,H03,4,3,2024-10-24,2,0,2,1691.2208109169906,5,Confirmada
161739,H03,2,1,2024-10-24,2,0,2,499.56612620403683,5,Confirmada
161740,H03,4,1,2024-10-24,1,1,2,182.75798674718678,2,Confirmada
161741,H03,4,2,2024-10-25,1,1,2,162.08163937962695,1,Confirmada
161742,H03,2,3,2024-10-25,1,0,1,1658.0047951605197,5,Confirmada
161743,H03,2,1,2024-10-25,2,1,3,214.29519568108998,2,Confirmada
161744,H03,1,2,2024-10-25,2,0,2,196.00475721940632,1,Confirmada
161745,H03,3,1,2024-10-26,2,1,3,507.72842598180057,5,Confirmada
161746,H03,3,1,2024-10-26,1,0,1,109.8094056613164,1,Confirmada
161747,H03,4,2,2024-10-26,2,0,2,549.6069124273836,3,Confirmada
161748,H03,2,2,2024-10-26,2,0,2,492.515144530704,3,Confirmada
161749,H03,1,2,2024-10-27,1,0,1,914.5736551431286,5,Confirmada
161750,H03,1,2,2024-10-27,2,0,2,775.7330334384574,4,Confirmada
161751,H03,4,1,2024-10-27,2,0,2,95.46854237489003,1,Confirmada
161752,H03,1,1,2024-10-28,2,0,2,369.37700367904085,4,Confirmada
161753,H03,1,1,2024-10-28,2,1,3,477.4972827836149,5,Confirmada
161754,H03,2,1,2024-10-28,2,1,3,107.70266503948014,1,Confirmada
161755,H03,3,1,2024-10-28,2,0,2,418.4568503346592,4,Confirmada
161756,H03,2,2,2024-10-29,2,1,3,534.0970303929075,3,Confirmada
161757,H03,1,2,2024-10-29,1,0,1,331.4673482277153,2,Confirmada
161758,H03,4,1,2024-10-29,1,0,1,108.25288776597337,1,Confirmada
161759,H03,2,2,2024-10-29,1,0,1,195.2939468533759,1,Confirmada
161760,H03,2,1,2024-10-29,1,0,1,191.9822492296068,2,Confirmada
161761,H03,3,2,2024-10-30,2,1,3,327.80039452800105,2,Confirmada
161762,H03,4,2,2024-10-30,1,0,1,503.5718397282019,3,Confirmada
161763,H03,4,3,2024-10-30,1,0,1,1381.2753485994933,4,Confirmada
161764,H03,1,2,2024-10-30,1,1,2,588.2184799813774,3,Confirmada
161765,H03,1,1,2024-10-31,1,1,2,327.38221268158037,3,Confirmada
161766,H03,4,2,2024-10-31,1,0,1,517.4370858045526,3,Confirmada
161767,H03,2,2,2024-10-31,1,1,2,347.4473850496486,2,Confirmada
161768,H03,2,3,2024-10-31,1,0,1,1760.3258576670316,5,Confirmada
161769,H03,3,3,2024-10-31,1,0,1,1755.1355933293482,5,Confirmada
161770,H03,3,3,2024-11-01,2,1,3,1920.0108885073469,5,Confirmada
161771,H03,4,3,2024-11-01,2,0,2,1090.2215487093686,3,Confirmada
161772,H03,3,2,2024-11-01,1,0,1,752.6003687133808,4,Confirmada
161773,H03,2,2,2024-11-01,2,1,3,190.73142041707752,1,Confirmada
161774,H03,3,3,2024-11-01,2,1,3,769.4580114366364,2,Confirmada
161775,H03,1,3,2024-11-02,1,1,2,1047.8681597232019,3,Confirmada
161776,H03,4,2,2024-11-02,2,0,2,894.9906236335028,5,Confirmada
161777,H03,4,1,2024-11-02,1,0,1,276.79921121809684,3,Confirmada
161778,H03,4,2,2024-11-02,1,1,2,509.3561642033667,3,Confirmada
161779,H03,2,1,2024-11-03,2,0,2,286.88573288566835,3,Confirmada
161780,H03,1,3,2024-11-03,2,0,2,334.49375641816704,1,Confirmada
161781,H03,1,3,2024-11-03,2,0,2,1522.0811310674367,4,Confirmada
161782,H03,2,3,2024-11-03,2,0,2,1134.691267659679,3,Confirmada
161783,H03,4,2,2024-11-03,1,1,2,844.3637696340122,5,Confirmada
161784,H03,4,3,2024-11-04,2,1,3,1456.4985980510876,4,Confirmada
161785,H03,4,2,2024-11-04,2,1,3,583.1801514608865,3,Confirmada
161786,H03,1,3,2024-11-04,2,0,2,334.8114862725466,1,Confirmada
161787,H03,2,3,2024-11-04,1,0,1,1419.2708367588991,4,Confirmada
161788,H03,2,3,2024-11-04,1,1,2,353.3042538664234,1,Confirmada
161789,H03,2,1,2024-11-05,1,1,2,197.49400459642982,2,Confirmada
161790,H03,1,2,2024-11-05,1,0,1,376.11521946951916,2,Confirmada
161791,H03,2,2,2024-11-05,2,1,3,330.57980064223943,2,Confirmada
161792,H03,4,2,2024-11-05,1,0,1,754.9999524229577,4,Confirmada
161793,H03,2,3,2024-11-05,2,1,3,651.8589507273829,2,Confirmada
161794,H03,1,2,2024-11-06,2,1,3,196.79012943002957,1,Confirmada
161795,H03,2,1,2024-11-06,2,0,2,97.20147208842398,1,Confirmada
161796,H03,1,3,2024-11-06,2,1,3,384.2953276849468,1,Confirmada
161797,H03,2,2,2024-11-06,1,1,2,498.8056351984841,3,Confirmada
161798,H03,1,3,2024-11-07,2,0,2,674.4928174764794,2,Confirmada
161799,H03,4,2,2024-11-07,1,1,2,831.450969849634,5,Confirmada
161800,H03,1,3,2024-11-07,2,0,2,1641.5039058960933,5,Confirmada
161801,H03,1,3,2024-11-07,1,1,2,344.3568518120516,1,Confirmada
161802,H03,2,2,2024-11-07,1,0,1,387.3893577951819,2,Confirmada
161803,H03,3,3,2024-11-08,1,0,1,1035.572084324347,3,Confirmada
161804,H03,2,1,2024-11-08,2,1,3,284.26484062084813,3,Confirmada
161805,H03,2,3,2024-11-08,1,0,1,1047.7547113671349,3,Confirmada
161806,H03,4,2,2024-11-09,1,1,2,666.5343931505048,4,Confirmada
161807,H03,1,2,2024-11-09,2,1,3,878.2650059785921,5,Confirmada
161808,H03,4,2,2024-11-09,2,1,3,531.1578606224571,3,Confirmada
161809,H03,3,2,2024-11-09,2,1,3,191.07987786088248,1,Confirmada
161810,H03,4,1,2024-11-10,1,1,2,280.8185074030175,3,Confirmada
161811,H03,3,1,2024-11-10,1,1,2,285.0976808338804,3,Confirmada
161812,H03,4,3,2024-11-10,2,1,3,1824.8828059229672,5,Confirmada
161813,H03,4,1,2024-11-10,2,1,3,187.01684128546566,2,Confirmada
161814,H03,3,3,2024-11-11,1,1,2,1086.1597297234703,3,Confirmada
161815,H03,4,2,2024-11-11,2,0,2,713.4382770789493,4,Confirmada
161816,H03,1,2,2024-11-11,2,1,3,176.5770217257215,1,Confirmada
161817,H03,3,2,2024-11-11,2,1,3,192.5826331560684,1,Confirmada
161818,H03,4,3,2024-11-12,1,1,2,717.2128596348816,2,Confirmada
161819,H03,2,1,2024-11-12,1,1,2,548.8067313274258,5,Confirmada
161820,H03,3,3,2024-11-12,2,1,3,639.0469321749475,2,Confirmada
161821,H03,2,3,2024-11-12,1,0,1,1333.6943752769714,4,Confirmada
161822,H03,1,3,2024-11-13,2,1,3,717.7380765654399,2,Confirmada
161823,H03,4,3,2024-11-13,1,0,1,1599.8158314135992,5,Confirmada
161824,H03,1,1,2024-11-13,2,1,3,208.5490853125926,2,Confirmada
161825,H03,4,1,2024-11-13,2,1,3,396.6587533896611,4,Confirmada
161826,H03,2,2,2024-11-14,2,1,3,185.0149181822103,1,Confirmada
161827,H03,1,2,2024-11-14,2,0,2,815.815069086649,5,Confirmada
161828,H03,2,2,2024-11-14,2,0,2,195.39717002791082,1,Confirmada
161829,H03,3,2,2024-11-15,1,0,1,345.28536450502963,2,Confirmada
161830,H03,2,3,2024-11-15,1,1,2,1086.0440764585462,3,Confirmada
161831,H03,3,1,2024-11-15,2,1,3,188.24314074852703,2,Confirmada
161832,H03,3,1,2024-11-15,2,1,3,532.7300783137823,5,Confirmada
161833,H03,4,3,2024-11-15,2,1,3,1082.5870544299196,3,Confirmada
161834,H03,3,2,2024-11-16,2,0,2,390.9415745476453,2,Confirmada
161835,H03,1,3,2024-11-16,2,0,2,983.1435560753634,3,Confirmada
161836,H03,3,1,2024-11-16,2,1,3,378.219412149547,4,Confirmada
161837,H03,4,3,2024-11-16,1,1,2,660.2287722045969,2,Confirmada
161838,H03,3,1,2024-11-16,1,0,1,92.79832454103924,1,Confirmada
161839,H03,2,1,2024-11-17,1,1,2,537.563383144644,5,Confirmada
161840,H03,2,2,2024-11-17,2,0,2,909.583918614078,5,Confirmada
161841,H03,4,3,2024-11-17,2,1,3,1348.6915566364962,4,Confirmada
161842,H03,3,3,2024-11-17,2,0,2,651.2635620000005,2,Confirmada
161843,H03,1,2,2024-11-17,1,1,2,349.3449565513536,2,Confirmada
161844,H03,3,3,2024-11-18,1,0,1,1002.4573265401544,3,Confirmada
161845,H03,2,3,2024-11-18,1,1,2,1496.8952989594766,4,Confirmada
161846,H03,1,2,2024-11-18,2,1,3,828.2540098760921,5,Confirmada
161847,H03,2,1,2024-11-18,2,0,2,212.46599823220853,2,Confirmada
161848,H03,4,1,2024-11-19,2,1,3,306.31697276806585,3,Confirmada
161849,H03,3,2,2024-11-19,2,1,3,492.22158586389435,3,Confirmada
161850,H03,4,1,2024-11-19,2,0,2,100.44018433160682,1,Confirmada
161851,H03,2,2,2024-11-19,2,1,3,494.13645751126444,3,Confirmada
161852,H03,4,3,2024-11-20,2,1,3,377.7433590386134,1,Confirmada
161853,H03,3,3,2024-11-20,2,1,3,1583.5698358371908,5,Confirmada
161854,H03,2,3,2024-11-20,1,0,1,711.1756941741154,2,Confirmada
161855,H03,2,2,2024-11-20,1,1,2,716.3871512301606,4,Confirmada
161856,H03,4,1,2024-11-21,2,0,2,455.2662273667072,5,Confirmada
161857,H03,1,3,2024-11-21,2,1,3,343.1725203104351,1,Confirmada
161858,H03,3,1,2024-11-21,2,1,3,98.90557434762319,1,Confirmada
161859,H03,4,1,2024-11-21,2,0,2,322.1332478130141,3,Confirmada
161860,H03,2,2,2024-11-22,1,0,1,184.88401355459231,1,Confirmada
161861,H03,3,1,2024-11-22,2,1,3,271.39060396015395,3,Confirmada
161862,H03,3,2,2024-11-22,2,0,2,341.51396566431936,2,Confirmada
161863,H03,1,3,2024-11-22,2,0,2,1522.0375073231198,4,Confirmada
161864,H03,3,1,2024-11-23,2,1,3,213.5035892495902,2,Confirmada
161865,H03,3,3,2024-11-23,2,0,2,1446.7793666680218,4,Confirmada
161866,H03,2,1,2024-11-23,2,1,3,499.49801181680897,5,Confirmada
161867,H03,3,1,2024-11-23,1,0,1,288.5543277588127,3,Confirmada
161868,H03,2,3,2024-11-24,2,0,2,1265.9455897206715,4,Confirmada
161869,H03,2,1,2024-11-24,1,0,1,93.78434444223964,1,Confirmada
161870,H03,1,2,2024-11-24,1,1,2,195.55912659542736,1,Confirmada
161871,H03,2,2,2024-11-25,1,1,2,658.722290666019,4,Confirmada
161872,H03,1,3,2024-11-25,2,0,2,1839.3053651933612,5,Confirmada
161873,H03,1,1,2024-11-25,1,0,1,388.9490786783685,4,Confirmada
161874,H03,4,3,2024-11-26,1,0,1,1713.7614394691332,5,Confirmada
161875,H03,1,3,2024-11-26,1,1,2,1448.038978548796,4,Confirmada
161876,H03,1,3,2024-11-26,1,0,1,1700.042480851499,5,Confirmada
161877,H03,2,3,2024-11-26,2,0,2,1673.3957715766203,5,Confirmada
161878,H03,1,3,2024-11-26,2,0,2,1025.9007129745448,3,Confirmada
161879,H03,2,1,2024-11-27,2,1,3,464.14013568799044,5,Confirmada
161880,H03,2,3,2024-11-27,2,0,2,695.7634900250445,2,Confirmada
161881,H03,4,3,2024-11-27,2,1,3,340.58110526181554,1,Confirmada
161882,H03,1,1,2024-11-28,2,0,2,92.49957640305027,1,Confirmada
161883,H03,1,2,2024-11-28,1,1,2,193.70326991819593,1,Confirmada
161884,H03,3,1,2024-11-28,1,0,1,400.7871343713874,4,Confirmada
161885,H03,1,1,2024-11-28,1,0,1,464.3451211411126,5,Confirmada
161886,H03,3,1,2024-11-29,1,0,1,180.68860362847897,2,Confirmada
161887,H03,4,3,2024-11-29,1,0,1,1346.5855899482588,4,Confirmada
161888,H03,2,1,2024-11-29,1,0,1,184.30880807845608,2,Confirmada
161889,H03,3,1,2024-11-29,1,0,1,410.97174278589375,4,Confirmada
161890,H03,4,1,2024-11-30,2,1,3,394.7636330308454,4,Confirmada
161891,H03,1,3,2024-11-30,1,0,1,686.5944419123581,2,Confirmada
161892,H03,3,3,2024-11-30,2,1,3,1047.6331409401628,3,Confirmada
161893,H03,1,2,2024-11-30,2,0,2,813.9844165999684,5,Confirmada
161894,H03,4,2,2024-12-01,2,1,3,1140.2512255621177,4,Confirmada
161895,H03,4,3,2024-12-01,1,1,2,2525.2379940514393,5,Confirmada
161896,H03,4,1,2024-12-01,1,0,1,783.3076835010723,5,Confirmada
161897,H03,4,3,2024-12-01,1,0,1,2203.562627794846,4,Confirmada
161898,H03,3,1,2024-12-01,1,1,2,320.2006448061576,2,Confirmada
161899,H03,1,3,2024-12-01,1,1,2,1596.993338162551,3,Confirmada
161900,H03,1,1,2024-12-01,2,0,2,592.9368053976731,4,Confirmada
161901,H03,2,1,2024-12-01,2,1,3,470.1786686674235,3,Confirmada
161902,H03,4,2,2024-12-02,2,0,2,501.457416770419,2,Confirmada
161903,H03,1,2,2024-12-02,1,0,1,813.8343648365405,3,Confirmada
161904,H03,4,3,2024-12-02,2,0,2,1146.2610664564568,2,Confirmada
161905,H03,4,1,2024-12-02,1,1,2,614.9788462526342,4,Confirmada
161906,H03,4,3,2024-12-02,1,1,2,2771.2536408216247,5,Confirmada
161907,H03,1,3,2024-12-03,1,0,1,564.615938954811,1,Confirmada
161908,H03,2,1,2024-12-03,2,0,2,549.3399909099652,4,Confirmada
161909,H03,3,3,2024-12-03,2,0,2,996.1275745029013,2,Confirmada
161910,H03,4,3,2024-12-03,2,0,2,962.2772204694429,2,Confirmada
161911,H03,2,2,2024-12-03,2,0,2,1290.8818883290355,5,Confirmada
161912,H03,4,2,2024-12-03,1,1,2,979.6371117777595,4,Confirmada
161913,H03,1,3,2024-12-03,2,0,2,2708.1169568097407,5,Confirmada
161914,H03,2,1,2024-12-04,2,1,3,604.9754361724775,4,Confirmada
161915,H03,3,2,2024-12-04,1,1,2,558.941759446537,2,Confirmada
161916,H03,4,2,2024-12-04,1,0,1,740.4356672286146,3,Confirmada
161917,H03,1,1,2024-12-04,1,1,2,416.32292171729074,3,Confirmada
161918,H03,4,1,2024-12-04,2,0,2,420.30940246878174,3,Confirmada
161919,H03,1,2,2024-12-04,1,0,1,1135.6351031469217,4,Confirmada
161920,H03,2,1,2024-12-05,2,0,2,804.7616065929163,5,Confirmada
161921,H03,2,2,2024-12-05,2,0,2,1223.3576398525995,5,Confirmada
161922,H03,3,3,2024-12-05,2,1,3,1466.0148279058012,3,Confirmada
161923,H03,1,2,2024-12-05,1,0,1,501.9445380350297,2,Confirmada
161924,H03,4,3,2024-12-05,1,1,2,2493.03285084853,5,Confirmada
161925,H03,1,3,2024-12-05,1,0,1,1688.1958717538782,3,Confirmada
161926,H03,2,3,2024-12-06,2,0,2,2439.845575539612,5,Confirmada
161927,H03,2,1,2024-12-06,2,1,3,713.8365872991938,5,Confirmada
161928,H03,3,2,2024-12-06,1,1,2,1184.4477258736824,4,Confirmada
161929,H03,3,1,2024-12-06,1,0,1,413.050567191812,3,Confirmada
161930,H03,2,3,2024-12-06,1,1,2,525.6699826010113,1,Confirmada
161931,H03,2,3,2024-12-06,2,1,3,1087.05181428316,2,Confirmada
161932,H03,3,3,2024-12-07,1,0,1,1532.2795786573274,3,Confirmada
161933,H03,2,2,2024-12-07,2,1,3,1090.2556384749041,4,Confirmada
161934,H03,2,3,2024-12-07,2,1,3,1722.8032598204752,3,Confirmada
161935,H03,3,1,2024-12-07,1,0,1,465.6759156543824,3,Confirmada
161936,H03,2,2,2024-12-07,1,0,1,267.1825823930817,1,Confirmada
161937,H03,1,3,2024-12-08,2,0,2,1929.0197642184426,4,Confirmada
161938,H03,1,3,2024-12-08,1,0,1,2081.0134540522763,4,Confirmada
161939,H03,4,1,2024-12-08,2,0,2,577.5491323797125,4,Confirmada
161940,H03,4,3,2024-12-08,1,1,2,2538.980597491365,5,Confirmada
161941,H03,3,2,2024-12-08,2,0,2,272.06865161464935,1,Confirmada
161942,H03,3,2,2024-12-08,2,1,3,1015.0367285427354,4,Confirmada
161943,H03,1,1,2024-12-09,1,1,2,489.38476331624565,3,Confirmada
161944,H03,4,3,2024-12-09,1,1,2,2816.033066298573,5,Confirmada
161945,H03,3,2,2024-12-09,2,1,3,274.3746401261088,1,Confirmada
161946,H03,4,2,2024-12-09,2,0,2,1423.0595180718135,5,Confirmada
161947,H03,1,3,2024-12-09,2,0,2,549.5341702895973,1,Confirmada
161948,H03,3,2,2024-12-09,2,0,2,539.3830245849902,2,Confirmada
161949,H03,3,1,2024-12-09,2,0,2,147.71786380617397,1,Confirmada
161950,H03,1,3,2024-12-10,2,0,2,1078.3092858742536,2,Confirmada
161951,H03,1,1,2024-12-10,1,1,2,160.7572612688401,1,Confirmada
161952,H03,3,1,2024-12-10,1,0,1,718.1022417663107,5,Confirmada
161953,H03,4,2,2024-12-10,1,0,1,582.4570501798912,2,Confirmada
161954,H03,1,3,2024-12-10,2,1,3,979.9582206483265,2,Confirmada
161955,H03,4,2,2024-12-10,1,1,2,826.6599165159397,3,Confirmada
161956,H03,3,3,2024-12-10,2,1,3,1704.3575977476648,3,Confirmada
161957,H03,2,3,2024-12-10,1,0,1,2454.4925922528055,5,Confirmada
161958,H03,2,1,2024-12-11,1,1,2,301.1910940750946,2,Confirmada
161959,H03,3,2,2024-12-11,2,1,3,1253.7819740045788,5,Confirmada
161960,H03,2,3,2024-12-11,2,1,3,539.3785840114455,1,Confirmada
161961,H03,2,1,2024-12-11,1,0,1,759.7005218124439,5,Confirmada
161962,H03,3,2,2024-12-11,2,1,3,519.3658626751484,2,Confirmada
161963,H03,2,3,2024-12-11,1,1,2,1469.5059370960012,3,Confirmada
161964,H03,4,2,2024-12-11,2,0,2,288.7910549083031,1,Confirmada
161965,H03,2,2,2024-12-11,2,0,2,1330.6493007197041,5,Confirmada
161966,H03,1,3,2024-12-12,1,1,2,1958.6434602807558,4,Confirmada
161967,H03,3,1,2024-12-12,1,1,2,626.2300666519211,4,Confirmada
161968,H03,4,2,2024-12-12,2,0,2,1307.407881504137,5,Confirmada
161969,H03,1,2,2024-12-12,1,0,1,516.5694867635091,2,Confirmada
161970,H03,1,1,2024-12-12,1,0,1,558.2897503236571,4,Confirmada
161971,H03,2,1,2024-12-12,2,1,3,467.41451363701253,3,Confirmada
161972,H03,4,3,2024-12-13,1,1,2,564.0281713539871,1,Confirmada
161973,H03,3,3,2024-12-13,1,1,2,1099.6938194651548,2,Confirmada
161974,H03,2,1,2024-12-13,2,1,3,548.369129419851,4,Confirmada
161975,H03,3,1,2024-12-13,1,0,1,147.03031500374487,1,Confirmada
161976,H03,3,3,2024-12-13,1,1,2,2165.4709205419676,4,Confirmada
161977,H03,3,1,2024-12-13,2,1,3,758.0501954020962,5,Confirmada
161978,H03,4,2,2024-12-13,2,1,3,288.06694393136223,1,Confirmada
161979,H03,2,2,2024-12-13,1,0,1,1403.3300697315403,5,Confirmada
